#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
538,Dontrell Hilliard,RB,FA,-,-,-,2.1,0,2.9,0,0,-,-,-,-,-,-,-,0,0,0.7,5,538
538,Isaiah Zuber,WR,FA,-,-,1.3,0.8,-,1.6,-,1.3,-,-,-,-,-,-,-,-,-,1.3,5,538
538,Trent Sherfield,WR,BUF,0,0,0,0,0.6,0,0,-,0,0,0,-,0,0,0,0,4.4,0.3,5,541
541,Trenton Cannon,RB,FA,0,0,-,-,-0.1,2.7,0.7,0,0,0,0,1.8,-,-0.2,0,0,0,0.4,4.9,542
542,Levine Toilolo,TE,FA,1.3,0,0,0,0,0,0,0.9,0,0,-,0,0,0,1.4,0,1,0.3,4.6,542
542,Michael Burton,RB,DEN,0,0,0,0.7,0.2,-,0,0.1,1.3,0,0,0,0,0,0.9,1.4,-,0.3,4.6,544
544,Robert Griffin III,QB,FA,0.3,-,-,-0.7,-0.1,-,-,-,-,-,-,5.1,-,-,-,-,-,1.1,4.6,545
545,Demetrius Harris,TE,FA,0,0,1.5,0.6,0.9,0,1.5,0,0,0,-,0,0,0,0,-,0,0.3,4.5,546
546,Hunter Bryant,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4.4,0,0,0.9,4.4,547
547,Nick Keizer,TE,FA,0,0,0,0,0,0.2,1.6,0.5,0,-,0.5,0,1.5,0,0,0,0,0.3,4.3,547
547,Devine Ozigbo,RB,FA,-,-,-,-,-,-,0,-,-,-,0.5,0,0,3,0.4,0.4,0,0.5,4.3,549
549,Tanner Hudson,TE,CIN,-,0,0,0,0.9,0,1.2,0,0,0,-,-,-,-,0,2,-,0.4,4.1,549
549,River Cracraft,WR,MIA,-,-,-,-,-,-,BYE,0,1.3,0,-,0,0,0,1.1,0,1.7,0.5,4.1,551
551,Elliott Fry,K,DEN,-,-,-,4,BYE,-,-,-,-,-,-,-,-,-,-,-,-,4,4,551
551,Jonathan Brown,K,FA,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4,4,551
551,Ted Ginn Jr.,WR,FA,0,-,2.9,1.1,0,0,-,-,-,-,-,-,-,-,-,-,-,0.8,4,554
554,Juwan Johnson,TE,NO,-,-,-,-,-,BYE,0,0.5,-,-,-,-,0,1.1,0,1.9,0.4,0.6,3.9,554
554,Khari Blasingame,RB,CHI,0.5,0,0,-,-,0,0,0.5,0,1.3,0,1.6,0,0,0,0,0,0.3,3.9,556
556,Robert Foster,WR,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,0,0.9,2.8,-,0.9,3.7,557
557,Charlie Woerner,TE,SF,0,0,0,0,0,0,0,0,0,0,BYE,0,3.3,0,-,-,0.3,0.3,3.6,557
557,Deon Yelder,TE,FA,-,-,0,0.5,0,0,0,0.5,0,-,0,0.2,0,0,0.6,1.2,0.6,0.3,3.6,557
557,Brandon Zylstra,WR,FA,0,0,0,0,0,0,0.4,0,2.8,0,0,0,-,0.3,0.1,0,0,0.2,3.6,560
560,Lawrence Cager,WR,NYG,-,-,3.5,0,-,-,-,-,-,-,BYE,-,-,-,-,-,-,1.8,3.5,560
560,Elijhaa Penny,RB,FA,0,0,0,0,0.3,0,0,1.1,0.2,0,-,0,0.8,0,1.1,-,-,0.3,3.5,560
560,Terry Godwin,WR,FA,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,3.5,1.2,3.5,560
560,Kahale Warring,TE,FA,0,-,-,-,-,-,-,-,-,-,-,0,0,0,3.2,0.3,0,0.5,3.5,564
564,Rashaad Penny,RB,PHI,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,0.6,0.9,1.9,1.1,3.4,565
565,Daniel Brown,TE,FA,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,1.3,1.8,0.2,3.1,565
565,Stephen Carlson,TE,CHI,0,0,0,2,0,0,0,0,-,0,0,1.1,0,0,0,0,0,0.2,3.1,565
565,Bo Scarbrough,RB,FA,-,-,-,-,-,-,-,-,-,-,3.1,-,-,-,-,-,-,3.1,3.1,565
565,Seth Roberts,WR,FA,0.5,0,1.6,1,0,0,0,-,-,-,-,-,-,-,-,-,-,0.4,3.1,569
569,Ben Ellefson,TE,FA,0,0,-,-,-,-,2,-,0,0,1,0,-,-,-,-,-,0.4,3,569
569,Brian Hoyer,QB,LV,-,-,-,3,-,BYE,-,-,-,-,-,-,-,-,-,-,-,3,3,569
569,Austin Walter,RB,LV,-,-,-,-,-,BYE,-,-,0,3,-,0,-,-,-,-,0,0.8,3,572
572,Tyler Huntley,QB,BAL,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.1,-,0.8,1.5,2.9,573
573,Josh Malone,WR,FA,0,2.8,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,2.8,574
574,David Blough,QB,ARI,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.8,-,2.8,2.8,575
575,Alex Armah Jr.,RB,WAS,0.1,1.4,0,0.2,0.2,0,0.1,0,0,-0.5,0,0,-,0,0.9,0.3,0,0.2,2.7,576
576,Darrius Shepherd,WR,LAC,-,-,0,2.1,-,1.6,0,0.6,0.3,-,-2,0,-,-,-,-,-,0.3,2.6,577
577,Jaeden Graham,TE,FA,0,0,0,0,0.7,0,0,0,0,-,0,1.1,0,0.7,0,0,0,0.2,2.5,577
577,Antonio Gandy-Golden,WR,FA,-,0.3,2.2,0,0,0,-,-,-,-,-,-,-,-,-,0,-,0.4,2.5,579
579,Rico Dowdle,RB,DAL,0,-,0,0,0,1.3,0,0,0,BYE,0,0,0,0,1.1,0,0,0.2,2.4,579
579,Jameis Winston,QB,NO,-,-,-,-,-,BYE,-,-,0.2,2.3,-,0,-,-,-,-,-0.1,0.6,2.4,579
579,Tommy Stevens,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.4,2.4,582
582,Daurice Fountain,WR,CHI,-,0,2.3,0,0,-,-,-,0,-,BYE,-,-,-,-,-,-,0.5,2.3,583
583,Penny Hart,WR,ATL,0,-,0,0,0,-,-,0,0,0,0,0,0,2.2,-,0,0,0.2,2.2,584
584,Joshua Dobbs,QB,CLE,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.1,2.1,2.1,585
585,Stephen Hauschka,K,FA,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,2,2,585
585,Antonio Callaway,WR,FA,-,-,-,-,-,-,-,-,-,-,1.3,0.7,0,0,0,-,-,0.4,2,587
587,Jason Huntley,RB,PIT,0.1,-,-,BYE,-,0,1.3,0,-,-,-,-,-,-,-,-,0.5,0.4,1.9,587
587,Tommylee Lewis,WR,FA,-,-,-,-,-,-,-,0.5,-,-,-,-,1.6,0,0,-,-0.2,0.4,1.9,587
587,Donte Moncrief,WR,FA,-,-,-,-,-,-,-,-,-,-,1.5,0,0.4,0,-,0,0,0.3,1.9,587
587,Nathan Peterman,QB,CHI,-,-,-,-,-,-,-,-,-,-,BYE,1.9,-,-,-,-,-,1.9,1.9,591
591,Case Keenum,QB,HOU,-,-,-,-,-,1.8,-,BYE,-,-,-,-,-,-,-,0,-,0.9,1.8,592
592,Andy Janovich,RB,FA,0,0,1.3,0,0.4,0,0,0,-,0,-,-,0,0,0,0,0,0.1,1.7,592
592,John Ross,WR,KC,1.7,0,-,-,-,0,-,-,-,BYE,-,-,-,-,-,-,-,0.6,1.7,594
594,Eric Saubert,TE,MIA,-,-,-,-,-,-,0,-,-,-,0.3,0,0,0.4,0,0,0.9,0.2,1.6,594
594,Dalton Keene,TE,PHI,-,-,-,-,-,-,0.8,-,BYE,-,-,-,0,0,0.2,0,0.6,0.3,1.6,594
594,Colby Parkinson,TE,SEA,-,-,-,-,-,BYE,-,0,-,-,-,0,0,1.6,0,-,0,0.3,1.6,594
594,Scottie Phillips,RB,FA,0,-,-,-,-,-,-,-,-,-,0,0,0,0,1.6,0,0,0.2,1.6,594
594,Jaleel Scott,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,1.6,-,-,-,1.6,1.6,594
594,LeVante Bellamy,RB,FA,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,1.6,0,0.3,1.6,600
600,Dwayne Washington,RB,FA,-,-,0,0,0,-,0,0,0.9,-,-,0.6,0,0,0,0,-,0.1,1.5,601
601,Derek Carrier,TE,FA,0,0,0,0,0,-,0,0,0,0,1.4,0,0,0,0,0,0,0.1,1.4,601
601,James Proche II,WR,BAL,0,0,0,0,0,0,BYE,0,0,0,1.4,0,0,0,0,-,-,0.1,1.4,603
603,Keith Kirkwood,WR,NO,-,-,-,-,-,1.3,-,-,-,-,-,-,-,-,-,-,-,1.3,1.3,603
603,Tony Jones Jr.,RB,DEN,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,1.3,1.3,1.3,603
603,Vyncint Smith,WR,IND,-,-,-,-,-,0,0,1.3,-,-,0,0,-,-,-,0,0,0.2,1.3,606
606,Logan Woodside,QB,ATL,-,-,-,-,-,-,-,-,-,0,0.3,-0.5,-,1.8,-0.3,0,-,0.2,1.3,607
607,Josiah Deguara,TE,GB,1.2,-,-,0,BYE,-,-,-,-,-,-,-,-,-,-,-,-,0.6,1.2,607
607,Luke Willson,TE,FA,0,0,-,0,0,-,-,0,-,-,0,0,1.2,-,-,-,-,0.2,1.2,607
607,Cody Hollister,WR,TEN,0,-,-,BYE,1.2,-,-,-,-,-,-,-,-,-,-,-,-,0.6,1.2,607
607,Blake Jarwin,TE,FA,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2,1.2,611
611,Geno Smith,QB,SEA,-,-,-,-,-,BYE,-,-,-,-,-,-,-,1.1,-,-,-,1.1,1.1,611
611,Marcus Kemp,WR,WAS,0,0,0,-,-,0,1.1,0,-,-,-,0,0,0,-,-,0,0.1,1.1,611
611,Bennie Fowler III,WR,FA,0,0,0,0,1.1,-,-,-,-,-,-,-,-,-,-,-,-,0.2,1.1,614
614,Temarrick Hemingway,TE,FA,-,-,-,-,1,0,0,-,0,0,0,0,0,-,-,-,-,0.1,1,614
614,Gehrig Dieter,WR,FA,-,-,-,-,-,-,-,-,0,-,0,-,-,-,-,0,1,0.3,1,614
614,Taylor Russolino,K,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,614
614,Brandon Wright,K,FA,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,618
618,Chandler Cox,RB,FA,0,0,0,0.3,0.6,0,-,-,0,-,-,-,0,-,-,-,-,0.1,0.9,618
618,Senorise Perry,RB,FA,0,0.9,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,0.1,0.9,618
618,D.J. Foster,RB,FA,0,0,-,-,-,-,-,-,0.9,0,0,0,0,-,0,0,0,0.1,0.9,621
621,Dexter Williams,RB,FA,-,-,-,-,-,-,0,-,0.8,-,-,-,-,-,-,0,-,0.3,0.8,621
621,AJ McCarron,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0.8,0.4,0.8,623
623,Tyler Bray,QB,FA,-,-,-,-,-,-,-,-,-,0.7,-,-,-,-,-,-,-,0.7,0.7,623
623,Craig Reynolds,RB,DET,-,-,-,-,BYE,-,-,-,-,-,-,0,-,-,-,0.7,-,0.4,0.7,625
625,Jonathan Williams,RB,WAS,-,-,-,-,-,-,-,BYE,0,0,0,0.6,0,-,-,-,-,0.1,0.6,625
625,Lamar Miller,RB,FA,-,-,-,-,-,-,-,-,-,0.6,-,-,-,-,-,-,-,0.6,0.6,625
625,Jeremy Sprinkle,TE,FA,0,0,0,0,0,0,0.6,-,0,0,0,0,0,0,0,0,0,0,0.6,625
625,Brandon Dillon,TE,WAS,-,-,-,-,-,-,-,BYE,-,0,-,0.6,0,-,-,-,-,0.2,0.6,625
625,Cullen Gillaspia,RB,FA,-,0,0.6,-,0,0,0,-,0,0,-,-,-,-,-,-,-,0.1,0.6,625
625,John Lovett,QB,MIA,0,0,0,0,-,0,0,0,0.6,-,-,-,-,-,-,-,-,0.1,0.6,631
631,Trevon Wesco,TE,TEN,0,0,0,0,0.5,0,0,0,-,-,-,-,-,0,0,0,0,0,0.5,631
631,Trenton Irwin,WR,CIN,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,0.5,-,0.5,0.5,631
631,Jake Butt,TE,FA,0,0,0.5,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0.1,0.5,634
634,Tony Brooks-James,RB,FA,-,-,-,-,-,-,-,-,-,-,-,0.4,-,-,-,-,-,0.4,0.4,635
635,JoJo Natson,WR,FA,0,0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.3,635
635,Qadree Ollison,RB,JAC,-,-,0,-,-,-,-,0.3,0,-,-,-,-,-,-,-,-,0.1,0.3,635
635,Isaac Nauta,TE,FA,-,-,-,-,-,0,0.3,0,0,0,0,0,-,-,-,-,-,0,0.3,638
638,Marcus Baugh,TE,FA,0,0.2,0,0,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0.2,638
638,Bruce Miller,TE,FA,0.2,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,-,0,0.2,640
640,Kevin Rader,TE,TEN,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,640
640,Stanley Morgan Jr.,WR,CIN,-,-,-,-,-,-,-,-,BYE,0,-,-,0,0,0,0,0,0,0,640
640,Nate Becker,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,640
640,Derrick Willies,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,640
640,Mike White,QB,MIA,-,-,-,-,-,-,BYE,-,-,-,0,-,-,-,-,-,-,0,0,640
640,Jordan Matthews,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,640
640,Chris Rowland,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,640
640,Hale Hentges,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,640
640,Dezmon Patmon,WR,BUF,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,0,0,0,640
640,Juwann Winfree,WR,IND,-,-,-,-,-,-,BYE,-,-,0,-,-,-,0,-,-,-,0,0,640
640,Jake Bargas,TE,NO,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,0,-,0,0,640
640,Wendell Smallwood,RB,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,0,640
640,Matt Sokol,TE,NE,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,0,0,0,0,640
640,Johnny Stanton IV,RB,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,0,640
640,Sewo Olonilua,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,640
640,Michael Warren II,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,0,640
640,Xavier Jones,RB,FA,0,0,0,0,0,0,-,0,-,0,0,0,0,-,-,0,0,0,0,640
640,Joe Webb III,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,640
640,Tavon Austin,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,0,0.5,-1.3,0,0,640
640,Isaiah Coulter,WR,BUF,-,-,-,-,-,-,-,-,-,-,BYE,-,-,0,-,-,-,0,0,640
640,Javon Leake,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,0,640
640,Derek Watt,RB,FA,0,0,0,-,-,0,-,-,-,0,0,0,0,0,0,0,0,0,0,640
640,Seth DeValve,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,0,640
640,Trey Quinn,WR,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,0,640
640,Sean Culkin,TE,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,0,640
640,Brycen Hopkins,TE,LAR,-,-,-,-,-,-,-,-,BYE,-,-,0,-,0,0,-,0,0,0,640
640,Elijah Holyfield,RB,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,0,640
640,Quinton Bell,WR,FA,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,640
640,Caleb Wilson,TE,FA,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,0,0,0,0,640
640,Beau Brinkley,TE,FA,0,0,0,-,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,640
640,Jason Moore Jr.,WR,FA,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0,640
640,Zach Gentry,TE,PIT,-,-,-,BYE,-,-,-,-,-,0,0,-,-,-,-,-,-,0,0,640
640,J.P. Holtz,TE,FA,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,640
640,Garrett Griffin,TE,FA,-,-,-,0,0,-,-,-,-,-,0,-,-,-,-,-,0,0,0,640
640,Eric Tomlinson,TE,FA,0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,640
640,Andrew Beck,TE,HOU,0,0,0,0,-,0,-,BYE,-,-,-,-,0,0,0,0,0,0,0,640
640,Deante Burton,WR,FA,-,-,0,-,-,-,-,-,-,-,-,0,0,0,-,-,-,0,0,640
640,Tyler Davis,TE,GB,-,-,0,0,0,0,-,-,0,0,-,-,-,-,0,-,0,0,0,640
640,Mason Schreck,TE,HOU,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,640
640,Antony Auclair,TE,FA,0,-,-,-,-,-,-,0,0,0,0,0,-,0,-,-,0,0,0,640
640,Clark Harris,TE,FA,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,640
640,Raymond Calais,RB,FA,-,-,0,0,-,-,0,-,-,-,-,-,-,-,-,-,0,0,0,640
640,Trey Edmunds,RB,FA,-,-,-,-,0,-,0,0,-,0,-,-,-,-,-,-,-,0,0,640
640,Kenjon Barner,RB,FA,-,-,0,0,-,-,-,-,-,-,0,-,-,0,0,0,-,0,0,640
640,Cyril Grayson Jr.,WR,FA,-,0,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0,640
640,Justin Hardee,WR,NYJ,0,0,0,0,-,-,0,0,-,BYE,-,-,-,0,0,0,0,0,0,640
640,K.J. Osborn,WR,MIN,0,0,-,0,-,-,BYE,0,0,0,0,-,0,-,-,0,-,0,0,640
640,Noah Togiai,TE,ARI,-,0,0,-,-,0,-,BYE,-,0,-,-,-,-,-,-,-,0,0,640
640,Farrod Green,TE,FA,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,640
640,Sean McKeon,TE,DAL,-,0,0,-,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,640
640,Darius Bradwell,RB,FA,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,640
640,Malik Turner,WR,IND,0,0,0,0,-,-,BYE,-,-,-,-,-,-,-,-,0,0,0,0,640
640,Dan Chisena,WR,PIT,0,0,0,0,0,0,-,-,0,0,-,0,0,0,0,0,0,0,0,640
640,Matthew Slater,WR,NE,0,0,0,-,BYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640
640,Tajae Sharpe,WR,FA,0,0,-,-,-,-,-,-,-,-,-,0,-,0,-,-,-,0,0,640
640,Keelan Doss,WR,LAC,-,-,-,0,-,BYE,-,-,-,-,-,-,-,-,-,-,-,0,0,640
640,Reggie Begelton,WR,FA,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,640
640,Evan Baylis,TE,FA,-,-,-,-,0,0,0,-,-,-,0,0,-,-,-,-,-,0,0,640
640,Duke Williams,WR,FA,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,0,640
640,Chris Myarick,TE,NYG,-,-,-,-,-,-,-,-,-,0,BYE,-,-,0,0,-,-,0,0,640
640,Taiwan Jones,RB,FA,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,0,0,640
640,Kristian Wilkerson,WR,LV,-,-,-,-,-,BYE,-,-,0,-,-,-,-,-,-,-,-,0,0,640
640,Kirk Merritt,WR,NO,-,-,-,-,-,BYE,-,-,0,-,-,-,-,-,-,-,-,0,0,640
640,Ross Travis,TE,FA,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,640
640,Nathan Cottrell,RB,FA,0,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,640
640,Marken Michel,WR,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,0,-,-,-,0,0,640
640,Fred Brown,WR,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0,640
640,Chris Moore,WR,TEN,-,-,-,BYE,-,-,-,0,-,-,-,-,-,-,-,0,0,0,0,640
640,Kevin White,WR,FA,-,-,-,-,0,0,-,-,0,-,-,-,-,-,-,-,-,0,0,640
640,Brandin Bryant,RB,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0,640
640,Jeff Badet,WR,FA,-,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,-,0,0,640
640,Stephen Sullivan,TE,CAR,-,-,-,-,-,-,-,0,-,-,-,-,BYE,-,-,-,-,0,0,640
640,Alex Bachman,WR,HOU,-,-,-,-,-,-,0,BYE,-,-,-,-,-,-,-,-,-,0,0,640
640,Taywan Taylor,WR,FA,-,-,-,-,-,0,-,0,-,-,-,0,-,-,-,-,-,0,0,640
640,Jeremy Cox,RB,FA,-,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,0,0,640
640,Rashod Berry,TE,IND,-,-,-,-,-,0,BYE,-,-,-,-,-,0,-,-,-,0,0,0,640
640,Ricky Seals-Jones,TE,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,-,0,0,640
640,Daniel Helm,TE,FA,-,-,-,-,-,0,-,-,0,0,-,-,-,-,0,0,-,0,0,640
640,Kyle Nelson,TE,FA,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,640
640,Matt Cole,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,640
640,Deon Cain,WR,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,0,0,640
640,Hakeem Butler,WR,PIT,-,-,-,BYE,-,0,0,-,-,-,-,-,-,-,-,-,-,0,0,722
722,Easton Stick,QB,LAC,-,-,-,-,-,BYE,0,-,-,-,-,-,-,-,-,-,-,0,-0,723
723,Matt Schaub,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-0.4,-,-,-,-,-,-0.4,-0.4,724
724,Nate Sudfeld,QB,DET,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-0.5,-0.5,-0.5,725
725,Kendall Hinton,WR,DEN,-,-,-,-,BYE,-,-,-,-,-,-,-0.8,-,-,-,-,-,-0.8,-0.8,726
726,Tim Boyle,QB,NYJ,-0.2,-0.1,-,-0.1,-,0,-0.1,-,-0.1,BYE,-,0,-,-,-,-0.3,-,-0.1,-0.9,726
726,Andre Roberts,WR,FA,0,0,0,0.3,-0.4,0,0,0,0,0,-,0,0,0,-2,1.2,-,-0.1,-0.9,728
728,Adrian Killins Jr.,RB,FA,-,-,-,-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,729
729,DeAndre Carter,WR,LV,0.8,0,0,-2,0,0,0,-,0,0,-,0,0,-,-,0,0,-0.1,-1.2,730
730,Dede Westbrook,WR,FA,-,-,0.4,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,-0.8,-1.6,731
731,Dwayne Harris,WR,FA,-,-,-,-,-,-,-,0,0,-2,-,-,-,-,-,-,-,-0.7,-2,731
731,Nsimba Webster,WR,CHI,0,0,0,0,0,0,0,0,-,0,0,0,-2,0,0,0,0,-0.1,-2,733
733,Ty Long,K,FA,0,0,0,0,0,-,0,0,0,0,-2.8,0,0,0,0,0,0,-0.2,-2.8
